           1    31.628305384781502         12.542768461593834     
          10    19.228464196886080        0.14292727369841174     
         100    19.086968316986134         1.4313937984660186E-003
        1000    19.085551237338208         1.4314150540428727E-005
       10000    19.085537066329156         1.4314148799599025E-007
      100000    19.085536924618982         1.4313137342014670E-009
     1000000    19.085536923201797         1.4129142300589592E-011
    10000000    19.085536923185874         1.7941204077942530E-012
   100000000    19.085536923191025         3.3573144264664734E-012
  1000000000    19.085536923191409         3.7410075037769275E-012
